Dates,IUSN,SWDA,EXXT,WCLD,QDVE,WFIN,WCOS,WCOD,WNRG,EXS1,ISF,IGLT,EUNX,IBTS,IBTM,IEMB,EMBE,QDVK,QDVH,VOLT,2B70,DGTL,2B77,RBOT,HEAL,IH2O,ECAR,CEMG,SMH,CSNKY,EUNI,IUS3,DJSC,DAVV,EXV5,EXV1,L0CK,ESP0,AGGH,LQDE,HYLD,WELL,ITEK,UNIC,IWQU,IWSZ,IWDP,HDRO,WCBR,GMVM,CBUF,AYEW,IWMO,IWVL,MVOL,IUSA,EUN2,CORP,WTEL,IEAC,IHYU,XLES,XLIS,XLBS,XLFS,XLKS,XLPS,XLVS,XLUS,XLYS,IU5C,EXV3,WMAT,WTCH,WHEA,SPYY,VWCE,EXSA,EXH1,EXV9,QDVG,IEAG,SEGA,WIND,EIMI,WTAI,INRG,MOAT,WUTI,PORT
2020-01-30,4.91,57.32,80.12,25.05,11.01,39.365,34.365,41.23,27.49,112.78,8.64,16.92,98.802,120.99,189.15,,95.6,7.3,7.317,,4.68,6.575,5.612,7.615,6.018,45.285,4.61,28.26,,180.84,57.72,60.06,37.24,,43.39,13.69,5.027,21.59,5.255,113.64,87.54,7.75,8.319,,37.63,32.285,25.82,,,35.645,5.077,5.341,43.165,28.81,48.705,29.435,37.455,93.35,32.9,134.86,93.41,276.98,380.92,294.98,194.88,216.84,416.36,416.27,385.93,370.84,5.333,51.12,37.005,65.02,39.76,132.08,77.63,40.965,30.29,23.635,6.755,128.2,132.45,39.765,26.145,31.84,6.42,35.59,40.175,
2020-01-31,4.8415,56.68,79.49,24.8,10.83,38.975,34.19,41.37,27.05,111.28,8.553,16.994,98.46,120.49,188.7,,95.55,7.419,7.281,,4.573,6.462,5.524,7.494,5.899,44.81,4.5205,27.865,,179.68,56.66,59.03,36.945,,42.76,13.492,4.957,21.195,5.261,113.18,87.25,7.62,8.214,,37.12,31.875,25.535,,,35.165,4.9995,5.257,42.81,28.48,48.32,29.118,36.955,93.36,32.585,134.9,92.92,271.7,374.95,294.49,194.42,213.54,414.99,412.48,387.3,372.99,5.297,50.31,36.43,63.98,39.125,130.54,77.0,40.57,29.78,23.475,6.632,128.46,132.86,39.16,25.63,31.435,6.346,35.2,39.97,
2020-02-03,4.86,57.04,80.39,25.275,10.934,39.23,34.205,41.71,26.615,111.66,8.506,16.788,98.674,120.71,188.98,,95.87,7.479,7.334,,4.68,6.529,5.555,7.56,6.007,45.1,4.5675,28.285,,180.75,57.14,59.41,37.29,,42.755,13.466,5.012,21.525,5.26,113.59,87.31,7.657,8.285,,37.4,32.155,25.64,,,35.435,5.035,5.299,43.135,28.625,48.55,29.366,37.105,93.32,32.935,134.99,93.17,271.59,376.52,290.3,195.84,215.22,413.56,412.14,385.83,375.82,5.354,51.08,36.565,64.53,39.425,131.34,77.6,40.57,29.38,23.51,6.694,128.35,132.65,39.345,26.015,31.865,6.412,35.53,40.155,
2020-02-04,4.954,58.07,82.27,26.025,11.244,39.885,34.64,42.535,27.175,113.78,8.659,16.786,98.63,120.8,188.54,,95.65,7.567,7.457,,4.8105,6.656,5.671,7.771,6.14,45.63,4.7265,29.015,,183.59,58.74,60.34,37.825,,43.25,13.744,5.127,22.18,5.246,113.59,87.84,7.83,8.45,,37.935,32.55,25.905,,,36.235,5.14,5.44,43.665,29.06,48.84,29.846,37.845,93.43,33.12,134.99,93.84,273.19,381.51,298.98,197.98,220.9,418.08,421.1,386.49,380.43,5.382,52.4,37.345,66.24,40.195,133.86,78.43,41.28,30.16,23.88,6.846,128.18,132.45,40.04,26.855,32.915,6.597,36.17,40.17,
2020-02-05,5.008,58.59,82.75,25.7,11.274,40.27,34.805,42.715,27.665,115.4,8.715,16.716,98.684,121.11,188.55,,95.82,7.601,7.532,,4.9075,6.673,5.753,7.849,6.225,46.12,4.771,29.18,,185.07,59.09,61.21,38.405,,44.285,13.956,5.178,22.23,5.24,113.79,88.1,7.923,8.686,,38.36,32.98,26.03,,,36.505,5.216,5.474,43.92,29.5,49.22,30.126,38.29,93.43,33.365,134.79,94.24,279.39,386.83,303.95,200.59,221.95,416.9,427.88,387.14,383.22,5.423,53.31,37.99,66.8,40.86,135.0,79.24,41.785,30.79,24.245,6.952,127.95,132.12,40.535,27.0,33.12,6.754,36.515,40.39,
2020-02-06,5.028,59.02,83.68,25.78,11.418,40.655,35.025,42.92,27.605,116.16,8.735,16.712,98.964,121.5,188.62,,95.81,7.638,7.567,,4.987,6.722,5.777,7.884,6.293,46.115,4.7995,29.38,,187.09,59.21,61.7,38.44,,44.385,14.244,5.203,22.47,5.237,114.11,88.42,8.049,8.668,,38.585,33.06,26.085,,,36.84,5.255,5.534,44.125,29.855,49.415,30.374,38.61,93.68,33.76,134.8,94.63,280.59,391.22,307.02,201.82,224.69,423.5,431.39,386.92,385.1,5.5,53.59,38.22,67.32,41.11,136.12,80.21,41.955,30.625,24.375,7.0,127.96,132.02,40.78,27.105,33.36,6.8,36.875,40.59,
2020-02-07,5.002,59.02,84.09,26.105,11.466,40.685,34.97,42.765,27.43,115.68,8.677,16.758,99.548,121.84,190.13,,96.05,7.654,7.575,,4.9765,6.691,5.749,7.829,6.23,46.16,4.7135,29.125,,187.07,58.51,61.09,38.29,,43.57,14.36,5.162,22.475,5.254,114.74,88.48,8.09,8.73,,38.555,32.875,26.145,,,36.8,5.237,5.545,44.24,29.69,49.52,30.408,38.54,94.01,33.99,134.69,94.86,276.22,391.29,304.91,201.63,224.96,424.4,428.78,389.05,384.05,5.536,53.46,37.825,67.63,41.015,135.84,80.0,41.83,30.335,24.155,6.972,128.16,132.32,40.7,26.82,33.22,6.762,36.735,40.605,
2020-02-10,5.01,59.17,84.55,26.275,11.492,40.715,35.235,42.96,27.23,115.48,8.689,16.862,100.07,122.26,191.2,,95.99,7.71,7.578,,5.005,6.72,5.767,7.831,6.25,46.37,4.707,29.175,,186.6,58.55,61.03,38.26,,43.225,14.356,5.191,22.58,5.263,115.36,88.72,8.077,8.74,,38.565,32.735,26.39,,,36.89,5.263,5.562,44.475,29.66,49.795,30.497,38.51,94.35,34.135,135.06,95.1,276.27,390.54,305.33,202.29,226.06,428.45,430.93,389.49,387.38,5.57,53.46,37.83,67.74,41.185,136.28,79.92,41.89,29.96,24.275,7.005,128.21,132.46,40.78,26.91,33.205,6.777,36.82,40.685,
2020-02-11,5.058,59.62,85.4,26.425,11.616,41.03,35.16,43.44,27.575,116.72,8.778,16.872,99.912,122.2,190.92,,96.13,7.821,7.639,,5.036,6.77,5.821,7.934,6.322,46.95,4.792,29.54,,189.08,59.22,61.66,38.76,,43.44,14.51,5.242,22.925,5.258,115.41,88.94,8.17,8.933,,38.89,33.24,26.52,,,37.225,5.292,5.624,44.825,29.985,49.855,30.745,38.845,94.31,34.3,134.88,95.42,279.51,393.41,307.95,204.07,229.59,426.71,433.4,392.05,392.07,5.571,54.51,38.215,68.64,41.38,137.44,81.15,42.255,30.335,24.69,7.047,128.02,132.3,41.01,27.34,33.79,6.937,37.28,40.995,
2020-02-12,5.086,59.92,85.86,26.38,11.636,41.32,35.16,43.945,27.81,117.68,8.854,16.912,99.92,122.43,190.44,,96.03,7.897,7.677,,5.037,6.781,5.87,8.038,6.339,47.205,4.839,29.915,,189.02,59.99,62.05,39.025,,45.03,14.73,5.252,23.19,5.249,115.38,89.27,8.233,8.964,,38.98,33.38,26.64,,,37.34,5.316,5.643,44.82,30.18,50.0,30.898,39.125,94.38,34.53,134.87,95.86,284.3,396.05,307.6,204.68,228.59,426.95,436.6,392.3,396.01,5.61,54.91,38.495,68.92,41.57,138.36,81.47,42.565,30.68,25.12,7.091,128.19,132.47,41.24,27.655,34.0,7.072,37.375,41.0,
2020-02-13,5.115,60.17,86.47,26.84,11.75,41.285,35.245,44.03,27.86,117.66,8.866,17.022,100.445,122.88,191.36,,95.76,7.927,7.688,,5.06,6.864,5.894,8.045,6.353,47.315,4.8265,29.945,,188.2,59.87,62.53,38.725,,44.725,14.742,5.287,23.16,5.25,115.84,89.32,8.226,8.937,,39.085,33.17,26.615,,,37.495,5.321,5.689,45.125,30.12,50.38,31.043,38.94,94.54,34.695,134.85,96.28,284.0,398.29,309.97,204.31,231.14,430.1,435.6,396.71,398.17,5.653,54.95,38.56,69.21,41.62,138.8,81.36,42.58,30.59,25.06,7.102,128.25,132.64,41.24,27.545,34.495,7.1,37.485,41.255,
2020-02-14,5.123,60.13,86.55,27.16,11.756,41.445,35.385,43.915,27.795,117.68,8.798,17.022,100.68,123.09,192.0,,96.09,7.925,7.701,,5.067,6.836,5.901,8.041,6.394,47.535,4.8135,29.955,,187.58,59.82,62.65,39.11,,44.375,14.648,5.279,23.66,5.252,116.27,89.57,8.272,8.973,,39.19,33.405,26.855,,,37.53,5.305,5.693,45.355,29.975,50.5,31.088,38.89,94.82,34.685,135.09,96.3,282.87,399.77,309.54,204.83,231.95,432.25,436.59,400.5,397.94,5.654,54.9,38.345,69.5,41.475,138.7,81.56,42.54,30.475,24.91,7.08,128.4,132.54,41.13,27.565,34.515,7.111,37.545,41.71,
2020-02-17,5.124,60.31,86.91,27.275,11.826,41.5,35.49,43.99,27.865,117.98,8.829,16.978,100.735,123.12,192.17,,96.17,7.944,7.714,,5.082,6.868,5.916,8.051,6.43,47.66,4.8175,30.11,,186.92,60.11,62.64,39.25,,44.97,14.75,5.291,23.755,5.253,116.43,89.6,8.359,9.065,,39.31,33.47,26.915,,,37.7,5.323,5.717,45.56,30.01,50.6,31.205,38.995,94.89,34.845,135.04,96.43,283.44,400.04,310.33,205.49,233.04,433.94,437.46,401.29,399.06,5.687,54.71,38.41,69.6,41.635,139.12,81.88,42.65,30.525,24.855,7.12,128.4,132.69,41.14,27.73,34.4,7.131,37.68,42.02,
2020-02-18,5.095,59.98,86.45,27.29,11.716,41.115,35.395,43.745,27.53,117.1,8.784,17.052,101.105,123.44,193.2,,96.19,7.898,7.633,,5.054,6.843,5.884,7.91,6.405,47.53,4.77,29.79,,184.52,59.56,62.18,39.165,,44.19,14.482,5.249,23.525,5.266,116.72,89.6,8.304,8.983,,39.125,33.27,26.885,,,37.37,5.304,5.658,45.445,29.74,50.6,31.013,38.845,95.2,34.795,135.14,96.28,279.09,398.09,310.54,202.9,230.5,431.6,435.5,404.5,396.83,5.678,54.31,38.1,68.78,41.51,138.22,81.4,42.495,30.235,24.895,7.071,128.49,132.7,40.87,27.34,34.21,7.141,37.4,42.295,
2020-02-19,5.137,60.57,87.9,27.875,11.912,41.44,35.62,44.405,27.925,118.02,8.84,17.034,101.155,123.62,193.32,,96.14,8.011,7.739,,5.111,6.904,5.937,8.019,6.475,47.925,4.8305,30.07,,186.53,60.15,62.54,39.465,,44.465,14.516,5.304,24.07,5.263,116.84,89.65,8.389,9.133,,39.445,33.46,26.85,,,37.755,5.354,5.751,45.93,29.82,50.83,31.347,39.11,95.36,35.11,135.18,96.61,284.26,397.41,310.98,205.7,234.43,433.39,439.34,403.85,401.78,5.73,55.09,38.395,69.95,41.875,139.5,82.0,42.83,30.51,25.08,7.132,128.56,132.72,41.13,27.68,34.69,7.494,37.73,42.385,
2020-02-20,5.096,59.85,86.35,26.925,11.684,41.21,35.235,43.815,28.04,116.92,8.794,17.002,101.425,123.78,194.02,,96.33,7.914,7.676,,5.051,6.863,5.865,7.905,6.384,47.5,4.8125,29.51,,183.6,59.19,62.27,39.305,,44.7,14.406,5.245,23.64,5.263,117.0,89.7,8.378,9.15,,39.33,33.265,26.765,,,37.415,5.292,5.64,45.385,29.775,50.16,30.952,38.7,95.33,34.745,135.22,96.45,288.08,397.59,311.2,205.83,229.77,430.8,437.14,401.71,396.7,5.657,54.18,38.175,68.84,41.425,137.72,81.86,42.465,30.375,25.025,7.043,128.8,133.14,40.715,27.16,34.07,7.482,37.385,42.02,
2020-02-21,5.069,59.53,85.41,26.81,11.526,40.795,35.26,43.525,27.49,116.2,8.726,17.132,101.06,123.13,193.51,,96.56,7.842,7.588,,5.072,6.767,5.839,7.84,6.336,47.485,4.7045,29.39,,180.9,58.89,61.96,38.965,,43.745,14.304,5.206,23.395,5.279,116.65,89.38,8.258,8.958,,38.7,32.935,26.77,,,37.105,5.281,5.585,45.1,29.33,50.06,30.682,38.47,95.27,34.525,135.09,96.01,279.68,393.23,308.84,201.82,227.2,431.23,432.2,400.99,398.41,5.619,53.75,38.05,67.82,41.325,137.02,81.0,42.305,29.975,24.955,7.032,128.74,133.24,40.515,27.05,33.455,7.465,37.0,42.09,
2020-02-24,4.897,57.55,81.77,25.76,11.016,39.61,34.445,41.8,26.42,111.6,8.42,17.098,101.38,123.35,194.98,,96.3,7.558,7.388,,4.919,6.513,5.612,7.503,6.078,46.105,4.5095,28.155,,175.66,56.82,60.0,37.44,,41.295,13.734,5.03,22.51,5.297,116.95,88.45,8.072,8.511,,37.49,31.885,26.49,,,36.125,5.13,5.327,43.92,28.32,49.27,29.819,36.935,95.21,33.32,134.93,95.07,271.02,383.38,299.95,197.3,217.31,426.45,420.98,398.5,381.35,5.405,51.5,36.75,65.13,40.125,132.34,78.01,40.615,28.605,23.415,6.847,128.89,133.23,39.2,25.965,31.905,7.26,36.11,41.555,
2020-02-25,4.813,56.56,80.59,25.125,10.788,38.865,34.055,41.25,25.905,109.42,8.293,17.25,101.37,123.21,195.24,,95.88,7.46,7.238,,4.8585,6.389,5.522,7.38,5.978,45.23,4.4215,28.03,,175.1,56.62,58.89,36.7,,40.76,13.366,4.975,22.305,5.294,116.65,88.26,8.053,8.6,,37.15,31.365,26.055,,,35.38,5.035,5.232,43.28,28.0,48.825,29.299,36.145,95.11,33.015,134.86,94.75,263.66,383.89,295.42,192.91,212.25,419.23,412.74,393.57,375.52,5.354,50.65,36.255,63.63,39.43,130.42,76.69,39.855,28.05,22.95,6.72,129.0,133.39,38.61,25.92,31.465,7.12,35.42,40.835,
2020-02-26,4.7815,56.4,80.53,25.65,10.814,38.61,33.89,41.16,25.38,109.22,8.256,17.12,101.195,123.01,194.9,,95.61,7.403,7.142,,4.914,6.398,5.505,7.408,6.076,45.165,4.447,28.155,,176.88,56.81,58.14,36.835,,41.28,13.382,4.952,22.445,5.287,116.41,87.94,7.911,8.43,,36.72,31.26,25.88,,,35.22,5.026,5.24,43.175,27.94,48.46,29.124,36.16,94.9,32.82,134.65,94.4,256.0,369.6,289.74,191.31,213.07,417.29,411.45,389.71,373.09,5.306,50.79,36.035,64.07,39.4,130.02,76.49,39.87,27.975,22.485,6.689,128.76,133.1,38.42,26.155,31.66,7.054,35.3,40.655,
2020-02-27,4.5715,53.94,76.85,24.7,10.228,36.835,32.545,39.235,23.975,105.88,7.936,16.95,100.61,122.26,194.39,,94.54,7.072,6.798,,4.7385,6.106,5.284,7.091,5.826,43.295,4.2405,27.23,,170.8,54.5,55.51,35.505,,40.02,12.822,4.755,21.365,5.298,115.15,86.38,7.666,7.95,,35.405,29.775,24.755,,,33.83,4.8755,4.975,41.475,26.875,46.7,27.764,35.02,93.9,31.435,134.24,92.84,235.61,349.77,274.08,179.9,203.42,400.07,397.1,375.26,354.92,5.096,49.07,34.52,60.62,38.11,124.72,73.6,38.48,27.04,21.285,6.482,128.68,133.02,36.83,25.175,30.03,6.663,33.65,39.45,
2020-02-28,4.378,51.62,74.0,24.045,9.908,35.22,31.12,37.875,22.945,101.78,7.53,16.8,100.86,122.39,195.79,,94.25,6.787,6.434,,4.545,5.879,5.098,6.84,5.603,40.925,4.0965,26.23,,163.72,52.82,53.38,34.3,,39.015,12.37,4.597,20.94,5.307,115.04,85.27,7.324,7.686,,33.62,28.96,23.44,,,32.47,4.641,4.8175,39.325,25.7,44.37,26.426,33.78,93.72,30.235,133.97,91.78,223.49,335.04,258.82,170.84,194.45,372.54,378.44,356.79,341.14,4.8985,47.745,32.87,58.74,36.32,119.74,70.3,37.26,26.1,20.525,6.137,128.85,133.32,35.37,24.355,28.915,6.399,32.175,37.085,
2020-03-02,4.414,52.35,75.69,24.18,10.19,34.86,31.71,38.1,23.45,101.58,7.575,16.612,99.708,121.07,194.11,,94.83,6.875,6.524,,4.6605,5.92,5.124,6.978,5.71,41.68,4.115,26.625,,166.05,53.31,53.25,34.415,,38.57,12.194,4.6395,21.39,5.321,113.93,85.34,7.375,7.87,,34.185,28.9,23.54,,,32.675,4.7125,4.9315,40.145,25.855,45.09,26.971,33.84,93.14,30.6,134.18,91.19,232.59,336.72,266.96,172.63,200.0,388.42,384.18,354.19,343.29,4.9785,47.54,33.22,60.08,36.83,121.28,71.1,37.195,26.355,20.01,6.263,128.88,133.55,35.395,24.69,29.365,6.527,32.815,37.73,
2020-03-03,4.449,52.99,76.53,24.5,10.248,35.245,32.23,38.515,23.545,102.36,7.664,16.694,100.065,121.19,195.06,,96.12,6.926,6.507,,4.703,6.045,5.163,7.018,5.749,42.705,4.1725,26.82,,166.36,54.53,53.52,35.22,,38.775,12.044,4.6535,21.74,5.332,115.34,86.01,7.666,8.121,,34.875,29.275,24.02,,,33.015,4.77,4.968,40.93,26.31,45.815,27.193,34.105,94.06,30.9,134.39,91.99,230.53,348.77,271.89,175.85,202.51,401.59,390.56,370.44,346.18,5.021,48.105,33.855,60.56,37.36,122.86,73.38,37.72,26.585,20.24,6.336,129.38,134.39,35.89,25.05,29.9,6.729,33.0,38.43,
2020-03-04,4.483,53.46,76.8,24.15,10.292,35.38,32.81,38.635,23.545,103.66,7.775,16.73,100.57,121.63,196.21,,96.72,6.907,6.531,21.715,4.8125,5.983,5.181,6.989,5.854,43.01,4.1205,27.025,,167.4,54.15,53.51,35.23,,39.055,12.058,4.6545,22.13,5.342,115.77,86.65,7.593,8.023,,34.69,29.275,24.38,,,33.23,4.896,4.9875,41.485,26.18,46.405,27.476,34.675,94.21,30.985,134.35,92.55,232.07,343.16,276.34,172.41,202.34,401.66,398.2,369.54,346.97,5.009,48.185,34.215,60.74,38.31,123.6,72.47,38.26,26.88,19.916,6.515,129.48,134.17,36.105,25.2,29.785,6.764,33.19,39.31,
2020-03-05,4.4125,53.02,76.98,24.46,10.336,34.715,33.005,38.24,23.07,102.2,7.715,16.906,100.01,121.09,195.67,,96.12,6.889,6.416,21.57,4.8635,5.938,5.144,6.944,5.894,43.15,4.04,27.03,,166.54,53.47,53.06,34.685,,37.76,11.724,4.621,22.29,5.341,115.11,85.56,7.638,8.054,,34.77,29.105,24.395,,,33.005,4.892,4.994,41.6,26.13,46.38,27.51,34.04,93.76,30.75,134.45,91.4,227.23,339.26,274.24,171.16,201.1,405.0,398.86,374.04,345.73,4.9785,47.595,33.9,60.84,38.32,122.78,71.92,37.66,26.38,19.354,6.522,129.41,134.07,35.61,25.035,30.05,6.784,33.0,39.615,
2020-03-06,4.235,50.82,73.02,23.16,9.778,33.055,31.975,36.68,21.625,98.76,7.411,17.198,99.674,119.9,196.29,,94.67,6.574,6.047,20.885,4.6395,5.667,4.9485,6.664,5.659,41.5,3.87,25.88,,161.72,51.18,50.84,33.53,,36.915,11.308,4.4735,21.415,5.369,114.25,83.53,7.25,7.807,,33.295,27.945,23.445,,,31.355,4.7105,4.7325,39.745,25.035,44.96,26.0,32.755,92.8,29.395,133.93,88.51,210.73,317.98,261.03,162.7,192.11,390.43,385.92,361.64,329.19,4.737,45.83,32.495,57.6,36.855,117.42,69.0,36.32,24.855,18.938,6.261,129.27,134.52,34.065,23.825,28.135,6.455,31.425,38.19,
2020-03-09,3.908,47.245,69.2,21.525,9.211,29.955,30.74,34.505,17.866,90.6,6.837,17.362,98.648,118.71,196.23,,90.2,6.21,5.421,19.598,4.4035,5.281,4.58,6.182,5.423,39.14,3.55,24.395,,153.51,47.52,46.505,31.48,,33.075,10.076,4.1745,20.315,5.366,109.67,79.49,6.88,7.286,,31.415,26.02,22.16,,,29.26,4.479,4.4505,37.94,23.3,42.915,24.382,29.925,90.13,27.97,131.22,83.92,166.04,299.6,241.85,145.77,184.5,374.16,368.81,348.0,309.95,4.5155,42.635,29.9,54.5,35.18,109.24,65.1,33.465,20.61,17.664,5.997,128.71,134.27,31.49,22.09,26.275,5.905,29.715,36.24,
2020-03-10,3.872,47.07,69.24,20.94,9.257,29.845,30.24,34.645,17.44,89.86,6.816,17.28,99.358,120.12,197.29,,88.81,6.271,5.434,20.16,4.2685,5.31,4.538,6.216,5.332,38.505,3.616,24.725,,154.84,48.59,45.69,31.195,,33.065,10.146,4.1475,20.45,5.365,109.91,79.32,7.13,7.261,,31.555,25.745,21.85,,,28.9,4.4825,4.4625,37.365,23.095,42.49,24.294,29.545,89.7,27.81,131.27,84.3,175.0,294.81,237.65,146.0,182.1,373.53,373.99,342.97,312.18,4.505,42.71,29.695,54.43,35.075,109.34,64.8,33.18,20.875,17.466,5.983,128.53,133.52,31.37,22.7,26.1,5.773,29.23,35.14,
2020-03-11,3.8405,47.35,70.13,21.16,9.37,30.05,30.28,34.645,17.394,89.33,6.677,17.066,98.334,120.22,195.68,,87.35,6.303,5.527,19.408,4.31,5.252,4.513,6.184,5.258,38.125,3.63,24.7,,154.95,48.33,45.35,30.545,,33.285,10.272,4.142,20.53,5.326,107.74,79.02,6.925,7.275,,31.615,25.71,21.58,,,29.31,4.523,4.5155,37.35,23.255,42.34,24.663,29.405,89.32,27.88,131.38,84.32,165.41,300.55,238.13,148.94,185.01,377.5,377.21,334.71,314.64,4.54,42.4,29.62,55.02,35.38,109.7,64.35,32.995,20.53,16.79,6.077,128.76,134.11,31.425,22.625,26.49,5.608,29.375,34.795,
2020-03-12,3.413,43.045,65.01,19.418,8.638,26.585,27.785,31.31,15.33,78.48,5.852,16.76,96.786,120.42,201.96,,79.28,5.741,4.959,17.426,4.01,4.735,3.97,5.522,4.7725,34.35,3.19,22.29,,137.64,42.415,40.68,27.28,,28.43,8.738,3.7345,18.5,5.25,104.37,75.06,6.505,6.5,,28.8,23.15,19.574,,,27.065,4.181,4.1465,34.635,20.525,39.06,22.516,25.81,85.0,25.68,129.29,82.1,149.51,272.21,225.24,131.66,170.49,349.38,351.06,309.42,282.65,4.2165,38.255,26.515,50.45,32.845,99.08,59.19,28.95,17.74,14.558,5.704,126.24,133.68,28.245,20.08,24.0,4.928,27.115,31.95,
2020-03-13,3.4525,43.54,65.66,18.838,8.763,27.51,28.405,31.49,15.0,78.79,5.91,16.288,96.478,121.9,197.71,,80.77,5.766,5.152,18.176,3.9745,4.7525,4.047,5.528,4.73,34.34,3.2475,22.93,,137.0,43.96,41.035,27.49,,28.585,9.077,3.82,19.156,5.22,104.07,75.34,6.6,6.7,,29.55,23.3,19.396,,,27.19,4.2315,4.215,34.105,20.99,39.05,22.656,26.27,87.0,26.1,128.34,83.1,143.0,283.74,228.95,135.71,172.0,349.93,351.18,316.8,285.06,4.2755,38.425,26.94,51.53,33.25,101.4,59.4,29.78,17.736,14.284,5.729,125.33,130.07,28.675,21.29,23.93,5.077,26.98,32.15,
2020-03-16,3.307,42.6,65.16,18.1,8.757,26.105,28.245,30.055,14.806,75.44,5.569,15.814,96.8,120.98,197.67,,78.4,5.538,4.993,16.732,4.033,4.607,3.8875,5.371,4.5995,33.63,3.143,21.22,,133.53,40.645,38.93,26.0,,25.745,8.376,3.6905,19.008,5.2,99.79,72.31,6.027,6.576,,28.52,21.7,18.23,,,26.925,4.1965,4.167,33.62,20.4,38.16,22.422,24.955,81.95,25.63,124.01,79.23,149.0,264.0,211.15,131.35,170.99,358.74,351.3,299.4,269.67,4.248,36.88,26.01,50.54,32.72,98.28,58.23,28.255,16.866,12.826,5.69,122.9,128.03,27.555,19.792,23.14,4.7925,25.875,30.91,
2020-03-17,3.285,43.26,65.65,18.588,8.796,26.005,29.6,30.43,14.6,76.21,5.702,15.72,98.28,122.5,199.94,,78.09,5.582,5.029,16.908,4.089,4.712,3.8895,5.556,4.67,34.905,3.079,22.235,,137.28,41.29,39.645,25.875,,26.505,8.576,3.7185,19.576,5.111,102.3,71.0,6.027,6.318,,28.63,22.35,17.646,,,27.63,4.274,4.1665,34.195,20.675,39.415,22.671,25.61,85.38,26.035,123.59,80.52,143.13,260.39,211.66,129.6,173.3,372.01,356.0,292.89,271.86,4.2615,36.96,27.08,50.69,33.535,99.58,59.18,28.725,16.912,12.076,5.786,123.22,127.06,27.8,20.32,22.8,4.896,27.79,32.46,
2020-03-18,3.1175,41.485,63.89,18.498,8.501,25.105,28.735,28.895,12.896,72.37,5.44,14.9,95.82,123.17,196.08,,72.5,5.271,4.723,16.468,4.047,4.4,3.656,5.324,4.5755,34.1,2.9105,21.53,,133.21,38.98,37.7,25.37,,24.795,8.407,3.58,18.97,5.135,97.8,69.9,6.012,6.2,,28.105,21.5,16.422,,,26.56,4.178,4.0275,33.39,20.045,38.6,21.773,24.11,79.97,25.375,117.3,78.66,126.75,247.0,208.78,125.24,167.48,374.81,343.5,305.55,255.54,4.15,34.905,25.775,49.505,32.655,95.86,56.7,27.455,15.408,11.258,5.619,120.11,125.89,26.15,19.214,21.17,4.631,26.8,31.74,
2020-03-19,3.165,42.605,66.56,19.35,8.733,25.52,29.725,30.21,13.164,73.64,5.516,15.06,97.084,126.0,201.52,,69.5,5.553,4.785,16.436,4.1705,4.5375,3.8055,5.365,4.75,34.265,2.812,21.79,,136.6,38.28,37.975,25.42,,24.8,8.473,3.654,19.248,5.1,96.82,69.84,6.04,6.321,,28.45,21.95,16.304,,,27.505,4.243,4.167,33.93,19.858,38.86,22.355,24.86,82.7,26.54,119.91,76.93,126.22,254.75,216.48,122.73,172.65,370.01,347.54,303.62,265.6,4.3485,35.575,26.515,50.65,33.295,97.53,58.0,28.55,15.478,11.578,5.643,121.33,128.1,26.955,19.248,21.9,4.6465,27.64,31.52,
2020-03-20,3.2365,42.84,65.96,20.415,8.71,25.965,29.18,31.1,13.876,76.21,5.581,15.86,98.578,126.18,204.57,,75.75,5.641,4.854,16.48,4.196,4.677,3.9085,5.513,4.85,33.75,3.041,22.475,,139.72,39.41,39.35,27.0,,26.07,8.581,3.7595,19.666,5.03,95.1,68.5,6.394,6.62,,28.37,22.905,16.656,,,27.045,4.2105,4.18,33.55,20.26,38.27,22.124,25.74,83.48,26.075,123.81,76.92,136.24,253.8,212.72,128.36,170.99,358.74,345.44,301.41,273.2,4.219,37.455,26.715,50.79,33.055,98.51,58.0,28.815,16.8,12.6,5.598,121.78,129.18,27.415,19.84,22.24,4.8995,28.16,30.87,
2020-03-23,3.0705,40.235,62.78,19.5,8.166,24.07,27.43,29.605,13.256,74.75,5.236,15.724,98.84,125.47,206.9,,73.66,5.407,4.4585,15.728,4.049,4.42,3.653,5.328,4.672,31.27,2.86,21.435,,137.59,37.075,36.62,26.05,,25.525,8.287,3.6005,19.436,5.1,99.2,67.04,6.0,6.35,,26.665,21.0,15.544,,,25.58,3.965,3.9475,31.75,19.35,36.155,20.69,25.115,83.54,25.06,122.49,75.0,125.91,250.05,203.35,118.58,158.79,335.2,318.43,258.85,258.18,4.056,36.82,25.58,48.07,31.085,92.78,54.0,27.76,16.86,11.752,5.223,122.68,130.05,25.515,18.858,21.38,4.499,25.2,28.18,
2020-03-24,3.3635,43.54,67.86,21.545,8.979,26.03,28.425,32.435,14.95,82.93,5.837,16.192,99.822,124.36,203.04,,76.92,5.921,4.9285,16.69,4.2255,4.856,3.9805,5.834,4.9965,33.0,3.1685,23.01,,150.19,39.295,39.33,27.42,,29.52,9.028,3.953,21.13,5.159,104.15,70.13,6.288,6.951,,28.69,22.175,16.556,,,27.34,4.1775,4.33,34.03,21.195,38.38,22.375,27.54,85.89,26.595,124.23,78.0,139.36,245.05,222.38,130.54,176.19,338.32,336.35,271.58,284.68,4.316,40.455,28.17,52.92,32.765,100.6,58.7,30.13,19.52,12.934,5.504,122.13,128.76,27.87,20.24,24.215,5.036,27.345,29.185,
